sep=;
Agent1;Agent2;Domain;Agreement;Util1;Util2
MiCROAgent;PhoenixAgent;LargeComp;YES;0.6542;0.1274
MiCROAgent;PhoenixAgent;LargeComp;YES;0.6542;0.1274
MiCROAgent;VortexAgent;LargeComp;YES;0.7023;0.5116
MiCROAgent;VortexAgent;LargeComp;YES;0.7023;0.5116
MiCROAgent;VortexAgent;LargeComp;YES;0.7023;0.5116
PhoenixAgent;RandomAgent;LargeComp;YES;1.0108;0.1617
PhoenixAgent;RandomAgent;LargeComp;YES;1.0108;0.1617
PhoenixAgent;RandomAgent;LargeComp;YES;1.0108;0.1617
PhoenixAgent;TimeBased_Boulware;LargeComp;YES;0.8007;0.4546
PhoenixAgent;TimeBased_Boulware;LargeComp;YES;0.8007;0.4546
PhoenixAgent;TimeBased_Boulware;LargeComp;YES;0.8007;0.4546
PhoenixAgent;TimeBased_Conceder;LargeComp;YES;1.0108;0.1617
PhoenixAgent;TimeBased_Conceder;LargeComp;YES;1.0108;0.1617
PhoenixAgent;TimeBased_Conceder;LargeComp;YES;1.0108;0.1617
PhoenixAgent;AdaptiveAgent;LargeComp;YES;0.0995;1.0000
PhoenixAgent;AdaptiveAgent;LargeComp;YES;0.0995;1.0000
PhoenixAgent;AdaptiveAgent;LargeComp;YES;0.0995;1.0000
PhoenixAgent;MiCROAgent;LargeComp;YES;0.6240;0.5196
PhoenixAgent;MiCROAgent;LargeComp;YES;0.6240;0.5196
PhoenixAgent;MiCROAgent;LargeComp;YES;0.6240;0.5196
PhoenixAgent;PhoenixAgent;LargeComp;YES;0.5237;0.5720
PhoenixAgent;PhoenixAgent;LargeComp;YES;0.5237;0.5720
PhoenixAgent;PhoenixAgent;LargeComp;YES;0.5237;0.5720
PhoenixAgent;VortexAgent;LargeComp;YES;0.7023;0.5116
PhoenixAgent;VortexAgent;LargeComp;YES;0.7023;0.5116
PhoenixAgent;VortexAgent;LargeComp;YES;0.7023;0.5116
VortexAgent;RandomAgent;LargeComp;YES;1.0108;0.1617
VortexAgent;RandomAgent;LargeComp;YES;1.0108;0.1617
VortexAgent;RandomAgent;LargeComp;YES;1.0108;0.1617
VortexAgent;TimeBased_Boulware;LargeComp;YES;0.7023;0.5116
VortexAgent;TimeBased_Boulware;LargeComp;YES;0.7023;0.5116
VortexAgent;TimeBased_Boulware;LargeComp;YES;0.7023;0.5116
VortexAgent;TimeBased_Conceder;LargeComp;YES;0.8851;0.3949
VortexAgent;TimeBased_Conceder;LargeComp;YES;0.8851;0.3949
VortexAgent;TimeBased_Conceder;LargeComp;YES;0.8851;0.3949
VortexAgent;AdaptiveAgent;LargeComp;YES;0.0995;1.0000
VortexAgent;AdaptiveAgent;LargeComp;YES;0.0995;1.0000
VortexAgent;AdaptiveAgent;LargeComp;YES;0.0995;1.0000
VortexAgent;MiCROAgent;LargeComp;YES;0.6240;0.5196
VortexAgent;MiCROAgent;LargeComp;YES;0.6240;0.5196
VortexAgent;MiCROAgent;LargeComp;YES;0.6240;0.5196
VortexAgent;PhoenixAgent;LargeComp;YES;0.5967;0.6958
VortexAgent;PhoenixAgent;LargeComp;YES;0.5967;0.6958
VortexAgent;PhoenixAgent;LargeComp;YES;0.5967;0.6958
VortexAgent;VortexAgent;LargeComp;YES;0.5967;0.6958
VortexAgent;VortexAgent;LargeComp;YES;0.5967;0.6958
VortexAgent;VortexAgent;LargeComp;YES;0.5967;0.6958
